country,year,month,month_num,category,events,fatalities
Thailand,2026,March,3,civilian_targeting,5,2
Thailand,2026,April,4,civilian_targeting,5,4
Thailand,2026,May,5,civilian_targeting,5,3
Thailand,2026,June,6,civilian_targeting,4,0
Thailand,2026,July,7,civilian_targeting,4,2
Thailand,2026,August,8,civilian_targeting,3,1
Thailand,2026,September,9,civilian_targeting,0,0
Thailand,2010,January,1,demonstrations,16,
Thailand,2010,February,2,demonstrations,34,
Thailand,2010,March,3,demonstrations,35,
Thailand,2010,April,4,demonstrations,52,
Thailand,2010,May,5,demonstrations,13,
Thailand,2010,June,6,demonstrations,2,
Thailand,2010,July,7,demonstrations,10,
Thailand,2010,August,8,demonstrations,10,
Thailand,2010,September,9,demonstrations,16,
Thailand,2010,October,10,demonstrations,9,
Thailand,2010,November,11,demonstrations,10,
Thailand,2010,December,12,demonstrations,10,
Thailand,2011,January,1,demonstrations,14,
Thailand,2011,February,2,demonstrations,12,
Thailand,2011,March,3,demonstrations,13,
Thailand,2011,April,4,demonstrations,6,
Thailand,2011,May,5,demonstrations,7,
Thailand,2011,June,6,demonstrations,3,
Thailand,2011,July,7,demonstrations,8,
Thailand,2011,August,8,demonstrations,7,
Thailand,2011,September,9,demonstrations,11,
Thailand,2011,October,10,demonstrations,2,
Thailand,2011,November,11,demonstrations,14,
Thailand,2011,December,12,demonstrations,6,
Thailand,2012,January,1,demonstrations,10,
Thailand,2012,February,2,demonstrations,7,
Thailand,2012,March,3,demonstrations,18,
Thailand,2012,April,4,demonstrations,12,
Thailand,2012,May,5,demonstrations,16,
Thailand,2012,June,6,demonstrations,9,
Thailand,2012,July,7,demonstrations,8,
Thailand,2012,August,8,demonstrations,6,
Thailand,2012,September,9,demonstrations,12,
Thailand,2012,October,10,demonstrations,5,
Thailand,2012,November,11,demonstrations,8,
Thailand,2012,December,12,demonstrations,8,
Thailand,2013,January,1,demonstrations,10,
Thailand,2013,February,2,demonstrations,3,
Thailand,2013,March,3,demonstrations,8,
Thailand,2013,April,4,demonstrations,15,
Thailand,2013,May,5,demonstrations,29,
Thailand,2013,June,6,demonstrations,20,
Thailand,2013,July,7,demonstrations,6,
Thailand,2013,August,8,demonstrations,23,
Thailand,2013,September,9,demonstrations,31,
Thailand,2013,October,10,demonstrations,31,
Thailand,2013,November,11,demonstrations,73,
Thailand,2013,December,12,demonstrations,66,
Thailand,2014,January,1,demonstrations,135,
Thailand,2014,February,2,demonstrations,84,
Thailand,2014,March,3,demonstrations,52,
Thailand,2014,April,4,demonstrations,30,
Thailand,2014,May,5,demonstrations,46,
Thailand,2014,June,6,demonstrations,6,
Thailand,2014,July,7,demonstrations,8,
Thailand,2014,August,8,demonstrations,6,
Thailand,2014,September,9,demonstrations,5,
Thailand,2014,October,10,demonstrations,9,
Thailand,2014,November,11,demonstrations,13,
Thailand,2014,December,12,demonstrations,18,
Thailand,2015,January,1,demonstrations,14,
Thailand,2015,February,2,demonstrations,17,
Thailand,2015,March,3,demonstrations,14,
Thailand,2015,April,4,demonstrations,10,
Thailand,2015,May,5,demonstrations,6,
Thailand,2015,June,6,demonstrations,21,
Thailand,2015,July,7,demonstrations,22,
Thailand,2015,August,8,demonstrations,10,
Thailand,2015,September,9,demonstrations,23,
Thailand,2015,October,10,demonstrations,18,
Thailand,2015,November,11,demonstrations,14,
Thailand,2015,December,12,demonstrations,18,
Thailand,2016,January,1,demonstrations,12,
Thailand,2016,February,2,demonstrations,17,
Thailand,2016,March,3,demonstrations,8,
Thailand,2016,April,4,demonstrations,10,
Thailand,2016,May,5,demonstrations,14,
Thailand,2016,June,6,demonstrations,15,
Thailand,2016,July,7,demonstrations,7,
Thailand,2016,August,8,demonstrations,6,
Thailand,2016,September,9,demonstrations,10,
Thailand,2016,October,10,demonstrations,1,
Thailand,2016,November,11,demonstrations,12,
Thailand,2016,December,12,demonstrations,7,
Thailand,2017,January,1,demonstrations,13,
Thailand,2017,February,2,demonstrations,33,
Thailand,2017,March,3,demonstrations,11,
Thailand,2017,April,4,demonstrations,15,
Thailand,2017,May,5,demonstrations,8,
Thailand,2017,June,6,demonstrations,12,
Thailand,2017,July,7,demonstrations,4,
Thailand,2017,August,8,demonstrations,8,
Thailand,2017,September,9,demonstrations,17,
Thailand,2017,October,10,demonstrations,10,
Thailand,2017,November,11,demonstrations,15,
Thailand,2017,December,12,demonstrations,15,
Thailand,2018,January,1,demonstrations,17,
Thailand,2018,February,2,demonstrations,19,
Thailand,2018,March,3,demonstrations,15,
Thailand,2018,April,4,demonstrations,12,
Thailand,2018,May,5,demonstrations,33,
Thailand,2018,June,6,demonstrations,13,
Thailand,2018,July,7,demonstrations,5,
Thailand,2018,August,8,demonstrations,12,
Thailand,2018,September,9,demonstrations,13,
Thailand,2018,October,10,demonstrations,11,
Thailand,2018,November,11,demonstrations,7,
Thailand,2018,December,12,demonstrations,10,
Thailand,2019,January,1,demonstrations,30,
Thailand,2019,February,2,demonstrations,15,
Thailand,2019,March,3,demonstrations,12,
Thailand,2019,April,4,demonstrations,8,
Thailand,2019,May,5,demonstrations,11,
Thailand,2019,June,6,demonstrations,11,
Thailand,2019,July,7,demonstrations,14,
Thailand,2019,August,8,demonstrations,15,
Thailand,2019,September,9,demonstrations,14,
Thailand,2019,October,10,demonstrations,24,
Thailand,2019,November,11,demonstrations,21,
Thailand,2019,December,12,demonstrations,14,
Thailand,2020,January,1,demonstrations,25,
Thailand,2020,February,2,demonstrations,45,
Thailand,2020,March,3,demonstrations,30,
Thailand,2020,April,4,demonstrations,5,
Thailand,2020,May,5,demonstrations,16,
Thailand,2020,June,6,demonstrations,21,
Thailand,2020,July,7,demonstrations,70,
Thailand,2020,August,8,demonstrations,104,
Thailand,2020,September,9,demonstrations,50,
Thailand,2020,October,10,demonstrations,322,
Thailand,2020,November,11,demonstrations,96,
Thailand,2020,December,12,demonstrations,44,
Thailand,2021,January,1,demonstrations,33,
Thailand,2021,February,2,demonstrations,76,
Thailand,2021,March,3,demonstrations,73,
Thailand,2021,April,4,demonstrations,179,
Thailand,2021,May,5,demonstrations,109,
Thailand,2021,June,6,demonstrations,72,
Thailand,2021,July,7,demonstrations,55,
Thailand,2021,August,8,demonstrations,111,
Thailand,2021,September,9,demonstrations,83,
Thailand,2021,October,10,demonstrations,68,
Thailand,2021,November,11,demonstrations,39,
Thailand,2021,December,12,demonstrations,41,
Thailand,2022,January,1,demonstrations,28,
Thailand,2022,February,2,demonstrations,30,
Thailand,2022,March,3,demonstrations,38,
Thailand,2022,April,4,demonstrations,19,
Thailand,2022,May,5,demonstrations,33,
Thailand,2022,June,6,demonstrations,25,
Thailand,2022,July,7,demonstrations,36,
Thailand,2022,August,8,demonstrations,28,
Thailand,2022,September,9,demonstrations,26,
Thailand,2022,October,10,demonstrations,20,
Thailand,2022,November,11,demonstrations,42,
Thailand,2022,December,12,demonstrations,15,
Thailand,2023,January,1,demonstrations,46,
Thailand,2023,February,2,demonstrations,32,
Thailand,2023,March,3,demonstrations,13,
Thailand,2023,April,4,demonstrations,17,
Thailand,2023,May,5,demonstrations,20,
Thailand,2023,June,6,demonstrations,16,
Thailand,2023,July,7,demonstrations,49,
Thailand,2023,August,8,demonstrations,29,
Thailand,2023,September,9,demonstrations,12,
Thailand,2023,October,10,demonstrations,55,
Thailand,2023,November,11,demonstrations,21,
Thailand,2023,December,12,demonstrations,12,
Thailand,2024,January,1,demonstrations,12,
Thailand,2024,February,2,demonstrations,45,
Thailand,2024,March,3,demonstrations,17,
Thailand,2024,April,4,demonstrations,7,
Thailand,2024,May,5,demonstrations,15,
Thailand,2024,June,6,demonstrations,36,
Thailand,2024,July,7,demonstrations,9,
Thailand,2024,August,8,demonstrations,8,
Thailand,2024,September,9,demonstrations,8,
Thailand,2024,October,10,demonstrations,15,
Thailand,2024,November,11,demonstrations,4,
Thailand,2024,December,12,demonstrations,8,
Thailand,2025,January,1,demonstrations,4,
Thailand,2025,February,2,demonstrations,10,
Thailand,2025,March,3,demonstrations,12,
Thailand,2025,April,4,demonstrations,10,
Thailand,2025,May,5,demonstrations,11,
Thailand,2025,June,6,demonstrations,9,
Thailand,2025,July,7,demonstrations,6,
Thailand,2025,August,8,demonstrations,9,
Thailand,2025,September,9,demonstrations,10,
Thailand,2025,October,10,demonstrations,9,
Thailand,2025,November,11,demonstrations,5,
Thailand,2025,December,12,demonstrations,3,
Thailand,2026,January,1,demonstrations,4,
Thailand,2026,February,2,demonstrations,21,
Thailand,2026,March,3,demonstrations,12,
Thailand,2026,April,4,demonstrations,7,
Thailand,2026,May,5,demonstrations,13,
Thailand,2026,June,6,demonstrations,13,
Thailand,2026,July,7,demonstrations,9,
Thailand,2026,August,8,demonstrations,10,
Thailand,2026,September,9,demonstrations,2,
Thailand,2010,January,1,political_violence,60,35
Thailand,2010,February,2,political_violence,61,36
Thailand,2010,March,3,political_violence,81,31
Thailand,2010,April,4,political_violence,88,50
Thailand,2010,May,5,political_violence,70,78
Thailand,2010,June,6,political_violence,75,15
Thailand,2010,July,7,political_violence,55,33
Thailand,2010,August,8,political_violence,53,37
Thailand,2010,September,9,political_violence,79,38
Thailand,2010,October,10,political_violence,80,43
Thailand,2010,November,11,political_violence,30,19
Thailand,2010,December,12,political_violence,53,28
Thailand,2011,January,1,political_violence,58,41
Thailand,2011,February,2,political_violence,61,41
Thailand,2011,March,3,political_violence,55,34
Thailand,2011,April,4,political_violence,49,23
Thailand,2011,May,5,political_violence,63,44
Thailand,2011,June,6,political_violence,46,27
Thailand,2011,July,7,political_violence,65,21
Thailand,2011,August,8,political_violence,68,42
Thailand,2011,September,9,political_violence,37,34
Thailand,2011,October,10,political_violence,74,35
Thailand,2011,November,11,political_violence,58,21
Thailand,2011,December,12,political_violence,63,26
Thailand,2012,January,1,political_violence,43,31
Thailand,2012,February,2,political_violence,41,30
Thailand,2012,March,3,political_violence,58,52
Thailand,2012,April,4,political_violence,46,21
Thailand,2012,May,5,political_violence,30,21
Thailand,2012,June,6,political_violence,37,23
Thailand,2012,July,7,political_violence,53,38
Thailand,2012,August,8,political_violence,86,18
Thailand,2012,September,9,political_violence,56,29
Thailand,2012,October,10,political_violence,61,37
Thailand,2012,November,11,political_violence,45,35
Thailand,2012,December,12,political_violence,33,20
Thailand,2013,January,1,political_violence,52,26
Thailand,2013,February,2,political_violence,60,50
Thailand,2013,March,3,political_violence,44,28
Thailand,2013,April,4,political_violence,68,44
Thailand,2013,May,5,political_violence,53,55
Thailand,2013,June,6,political_violence,62,29
Thailand,2013,July,7,political_violence,53,31
Thailand,2013,August,8,political_violence,84,37
Thailand,2013,September,9,political_violence,34,33
Thailand,2013,October,10,political_violence,59,34
Thailand,2013,November,11,political_violence,53,30
Thailand,2013,December,12,political_violence,68,33
Thailand,2014,January,1,political_violence,101,44
Thailand,2014,February,2,political_violence,116,61
Thailand,2014,March,3,political_violence,80,55
Thailand,2014,April,4,political_violence,57,47
Thailand,2014,May,5,political_violence,91,24
Thailand,2014,June,6,political_violence,61,29
Thailand,2014,July,7,political_violence,58,42
Thailand,2014,August,8,political_violence,46,22
Thailand,2014,September,9,political_violence,36,23
Thailand,2014,October,10,political_violence,32,13
Thailand,2014,November,11,political_violence,35,35
Thailand,2014,December,12,political_violence,40,18
Thailand,2015,January,1,political_violence,32,20
Thailand,2015,February,2,political_violence,35,6
Thailand,2015,March,3,political_violence,26,16
Thailand,2015,April,4,political_violence,44,26
Thailand,2015,May,5,political_violence,44,26
Thailand,2015,June,6,political_violence,24,14
Thailand,2015,July,7,political_violence,58,40
Thailand,2015,August,8,political_violence,34,42
Thailand,2015,September,9,political_violence,30,16
Thailand,2015,October,10,political_violence,77,23
Thailand,2015,November,11,political_violence,27,7
Thailand,2015,December,12,political_violence,36,10
Thailand,2016,January,1,political_violence,35,16
Thailand,2016,February,2,political_violence,54,23
Thailand,2016,March,3,political_violence,66,28
Thailand,2016,April,4,political_violence,61,30
Thailand,2016,May,5,political_violence,29,10
Thailand,2016,June,6,political_violence,50,16
Thailand,2016,July,7,political_violence,34,21
Thailand,2016,August,8,political_violence,79,18
Thailand,2016,September,9,political_violence,29,19
Thailand,2016,October,10,political_violence,31,27
Thailand,2016,November,11,political_violence,54,22
Thailand,2016,December,12,political_violence,21,20
Thailand,2017,January,1,political_violence,13,11
Thailand,2017,February,2,political_violence,19,8
Thailand,2017,March,3,political_violence,25,25
Thailand,2017,April,4,political_violence,84,8
Thailand,2017,May,5,political_violence,31,21
Thailand,2017,June,6,political_violence,25,27
Thailand,2017,July,7,political_violence,29,16
Thailand,2017,August,8,political_violence,27,12
Thailand,2017,September,9,political_violence,14,10
Thailand,2017,October,10,political_violence,21,9
Thailand,2017,November,11,political_violence,12,5
Thailand,2017,December,12,political_violence,17,10
Thailand,2018,January,1,political_violence,10,6
Thailand,2018,February,2,political_violence,34,4
Thailand,2018,March,3,political_violence,11,4
Thailand,2018,April,4,political_violence,21,9
Thailand,2018,May,5,political_violence,42,7
Thailand,2018,June,6,political_violence,19,14
Thailand,2018,July,7,political_violence,12,4
Thailand,2018,August,8,political_violence,22,15
Thailand,2018,September,9,political_violence,14,14
Thailand,2018,October,10,political_violence,13,6
Thailand,2018,November,11,political_violence,16,19
Thailand,2018,December,12,political_violence,37,15
Thailand,2019,January,1,political_violence,28,22
Thailand,2019,February,2,political_violence,32,20
Thailand,2019,March,3,political_violence,36,12
Thailand,2019,April,4,political_violence,24,15
Thailand,2019,May,5,political_violence,37,18
Thailand,2019,June,6,political_violence,23,13
Thailand,2019,July,7,political_violence,23,19
Thailand,2019,August,8,political_violence,21,7
Thailand,2019,September,9,political_violence,12,6
Thailand,2019,October,10,political_violence,17,7
Thailand,2019,November,11,political_violence,13,24
Thailand,2019,December,12,political_violence,22,11
Thailand,2020,January,1,political_violence,17,15
Thailand,2020,February,2,political_violence,15,22
Thailand,2020,March,3,political_violence,16,15
Thailand,2020,April,4,political_violence,6,7
Thailand,2020,May,5,political_violence,5,5
Thailand,2020,June,6,political_violence,8,4
Thailand,2020,July,7,political_violence,11,4
Thailand,2020,August,8,political_violence,7,9
Thailand,2020,September,9,political_violence,7,4
Thailand,2020,October,10,political_violence,12,5
Thailand,2020,November,11,political_violence,16,5
Thailand,2020,December,12,political_violence,12,7
Thailand,2021,January,1,political_violence,10,2
Thailand,2021,February,2,political_violence,21,6
Thailand,2021,March,3,political_violence,16,9
Thailand,2021,April,4,political_violence,16,6
Thailand,2021,May,5,political_violence,12,5
Thailand,2021,June,6,political_violence,6,6
Thailand,2021,July,7,political_violence,11,6
Thailand,2021,August,8,political_violence,24,8
Thailand,2021,September,9,political_violence,9,5
Thailand,2021,October,10,political_violence,12,6
Thailand,2021,November,11,political_violence,12,0
Thailand,2021,December,12,political_violence,21,5
Thailand,2022,January,1,political_violence,15,5
Thailand,2022,February,2,political_violence,8,4
Thailand,2022,March,3,political_violence,7,3
Thailand,2022,April,4,political_violence,3,3
Thailand,2022,May,5,political_violence,1,0
Thailand,2022,June,6,political_violence,6,0
Thailand,2022,July,7,political_violence,8,8
Thailand,2022,August,8,political_violence,31,6
Thailand,2022,September,9,political_violence,5,3
Thailand,2022,October,10,political_violence,8,2
Thailand,2022,November,11,political_violence,10,6
Thailand,2022,December,12,political_violence,8,3
Thailand,2023,January,1,political_violence,7,4
Thailand,2023,February,2,political_violence,9,3
Thailand,2023,March,3,political_violence,7,3
Thailand,2023,April,4,political_violence,21,4
Thailand,2023,May,5,political_violence,7,4
Thailand,2023,June,6,political_violence,11,5
Thailand,2023,July,7,political_violence,5,4
Thailand,2023,August,8,political_violence,15,11
Thailand,2023,September,9,political_violence,17,1
Thailand,2023,October,10,political_violence,26,1
Thailand,2023,November,11,political_violence,8,2
Thailand,2023,December,12,political_violence,5,15
Thailand,2024,January,1,political_violence,8,3
Thailand,2024,February,2,political_violence,9,5
Thailand,2024,March,3,political_violence,10,5
Thailand,2024,April,4,political_violence,16,7
Thailand,2024,May,5,political_violence,8,6
Thailand,2024,June,6,political_violence,7,5
Thailand,2024,July,7,political_violence,9,3
Thailand,2024,August,8,political_violence,7,5
Thailand,2024,September,9,political_violence,5,0
Thailand,2024,October,10,political_violence,13,2
Thailand,2024,November,11,political_violence,10,3
Thailand,2024,December,12,political_violence,11,6
Thailand,2025,January,1,political_violence,9,7
Thailand,2025,February,2,political_violence,13,3
Thailand,2025,March,3,political_violence,16,7
Thailand,2025,April,4,political_violence,10,7
Thailand,2025,May,5,political_violence,13,11
Thailand,2025,June,6,political_violence,11,5
Thailand,2025,July,7,political_violence,40,41
Thailand,2025,August,8,political_violence,12,1
Thailand,2025,September,9,political_violence,11,4
Thailand,2025,October,10,political_violence,14,6
Thailand,2025,November,11,political_violence,6,2
Thailand,2025,December,12,political_violence,135,29
Thailand,2026,January,1,political_violence,15,1
Thailand,2026,February,2,political_violence,18,0
Thailand,2026,March,3,political_violence,19,7
Thailand,2026,April,4,political_violence,11,5
Thailand,2026,May,5,political_violence,10,6
Thailand,2026,June,6,political_violence,17,3
Thailand,2026,July,7,political_violence,10,7
Thailand,2026,August,8,political_violence,22,5
Thailand,2026,September,9,political_violence,0,0
Turkey,2016,January,1,civilian_targeting,29,75
Turkey,2016,February,2,civilian_targeting,18,61
Turkey,2016,March,3,civilian_targeting,14,54
Turkey,2016,April,4,civilian_targeting,15,18
Turkey,2016,May,5,civilian_targeting,19,27
Turkey,2016,June,6,civilian_targeting,19,58
Turkey,2016,July,7,civilian_targeting,35,21
Turkey,2016,August,8,civilian_targeting,24,68
Turkey,2016,September,9,civilian_targeting,14,10
Turkey,2016,October,10,civilian_targeting,14,14
Turkey,2016,November,11,civilian_targeting,9,12
Turkey,2016,December,12,civilian_targeting,17,28
Turkey,2017,January,1,civilian_targeting,19,42
Turkey,2017,February,2,civilian_targeting,20,9
Turkey,2017,March,3,civilian_targeting,23,4
Turkey,2017,April,4,civilian_targeting,2,2
Turkey,2017,May,5,civilian_targeting,4,6
Turkey,2017,June,6,civilian_targeting,2,1
Turkey,2017,July,7,civilian_targeting,15,15
Turkey,2017,August,8,civilian_targeting,9,10
Turkey,2017,September,9,civilian_targeting,10,12
Turkey,2017,October,10,civilian_targeting,22,10
Turkey,2017,November,11,civilian_targeting,5,3
Turkey,2017,December,12,civilian_targeting,0,0
Turkey,2018,January,1,civilian_targeting,16,6
Turkey,2018,February,2,civilian_targeting,17,2
Turkey,2018,March,3,civilian_targeting,13,10
Turkey,2018,April,4,civilian_targeting,5,2
Turkey,2018,May,5,civilian_targeting,16,4
Turkey,2018,June,6,civilian_targeting,71,6
Turkey,2018,July,7,civilian_targeting,11,7
Turkey,2018,August,8,civilian_targeting,3,0
Turkey,2018,September,9,civilian_targeting,18,5
Turkey,2018,October,10,civilian_targeting,16,1
Turkey,2018,November,11,civilian_targeting,17,1
Turkey,2018,December,12,civilian_targeting,19,3
Turkey,2019,January,1,civilian_targeting,14,0
Turkey,2019,February,2,civilian_targeting,19,0
Turkey,2019,March,3,civilian_targeting,38,1
Turkey,2019,April,4,civilian_targeting,22,2
Turkey,2019,May,5,civilian_targeting,26,4
Turkey,2019,June,6,civilian_targeting,30,10
Turkey,2019,July,7,civilian_targeting,32,9
Turkey,2019,August,8,civilian_targeting,24,4
Turkey,2019,September,9,civilian_targeting,16,8
Turkey,2019,October,10,civilian_targeting,28,23
Turkey,2019,November,11,civilian_targeting,15,0
Turkey,2019,December,12,civilian_targeting,23,1
Turkey,2020,January,1,civilian_targeting,17,1
Turkey,2020,February,2,civilian_targeting,23,0
Turkey,2020,March,3,civilian_targeting,15,5
Turkey,2020,April,4,civilian_targeting,19,7
Turkey,2020,May,5,civilian_targeting,21,2
Turkey,2020,June,6,civilian_targeting,12,8
Turkey,2020,July,7,civilian_targeting,18,10
Turkey,2020,August,8,civilian_targeting,13,0
Turkey,2020,September,9,civilian_targeting,8,3
Turkey,2020,October,10,civilian_targeting,14,4
Turkey,2020,November,11,civilian_targeting,3,4
Turkey,2020,December,12,civilian_targeting,13,0
Turkey,2021,January,1,civilian_targeting,8,0
Turkey,2021,February,2,civilian_targeting,2,0
Turkey,2021,March,3,civilian_targeting,4,2
Turkey,2021,April,4,civilian_targeting,6,2
Turkey,2021,May,5,civilian_targeting,13,0
Turkey,2021,June,6,civilian_targeting,7,3
Turkey,2021,July,7,civilian_targeting,14,8
Turkey,2021,August,8,civilian_targeting,10,2
Turkey,2021,September,9,civilian_targeting,11,3
Turkey,2021,October,10,civilian_targeting,6,2
Turkey,2021,November,11,civilian_targeting,5,4
Turkey,2021,December,12,civilian_targeting,6,1
Turkey,2022,January,1,civilian_targeting,8,2
Turkey,2022,February,2,civilian_targeting,5,2
Turkey,2022,March,3,civilian_targeting,10,2
Turkey,2022,April,4,civilian_targeting,12,1
Turkey,2022,May,5,civilian_targeting,12,4
Turkey,2022,June,6,civilian_targeting,9,3
Turkey,2022,July,7,civilian_targeting,10,1
Turkey,2022,August,8,civilian_targeting,9,1
Turkey,2022,September,9,civilian_targeting,4,1
Turkey,2022,October,10,civilian_targeting,8,3
Turkey,2022,November,11,civilian_targeting,6,9
Turkey,2022,December,12,civilian_targeting,7,3
Turkey,2023,January,1,civilian_targeting,8,7
Turkey,2023,February,2,civilian_targeting,16,4
Turkey,2023,March,3,civilian_targeting,11,3
Turkey,2023,April,4,civilian_targeting,18,2
Turkey,2023,May,5,civilian_targeting,79,4
Turkey,2023,June,6,civilian_targeting,9,1
Turkey,2023,July,7,civilian_targeting,13,2
Turkey,2023,August,8,civilian_targeting,8,0
Turkey,2023,September,9,civilian_targeting,6,1
Turkey,2023,October,10,civilian_targeting,7,0
Turkey,2023,November,11,civilian_targeting,3,0
Turkey,2023,December,12,civilian_targeting,9,0
Turkey,2024,January,1,civilian_targeting,8,1
Turkey,2024,February,2,civilian_targeting,2,0
Turkey,2024,March,3,civilian_targeting,25,2
Turkey,2024,April,4,civilian_targeting,7,0
Turkey,2024,May,5,civilian_targeting,10,1
Turkey,2024,June,6,civilian_targeting,2,0
Turkey,2024,July,7,civilian_targeting,12,3
Turkey,2024,August,8,civilian_targeting,11,1
Turkey,2024,September,9,civilian_targeting,7,3
Turkey,2024,October,10,civilian_targeting,11,1
Turkey,2024,November,11,civilian_targeting,7,0
Turkey,2024,December,12,civilian_targeting,1,0
Turkey,2025,January,1,civilian_targeting,0,0
Turkey,2025,February,2,civilian_targeting,3,0
Turkey,2025,March,3,civilian_targeting,4,0
Turkey,2025,April,4,civilian_targeting,3,0
Turkey,2025,May,5,civilian_targeting,2,0
Turkey,2025,June,6,civilian_targeting,1,0
Turkey,2025,July,7,civilian_targeting,5,0
Turkey,2025,August,8,civilian_targeting,1,0
Turkey,2025,September,9,civilian_targeting,2,1
Turkey,2025,October,10,civilian_targeting,5,2
Turkey,2025,November,11,civilian_targeting,2,0
Turkey,2025,December,12,civilian_targeting,1,0
Turkey,2026,January,1,civilian_targeting,3,0
Turkey,2026,February,2,civilian_targeting,1,0
Turkey,2026,March,3,civilian_targeting,0,0
Turkey,2026,April,4,civilian_targeting,2,0
Turkey,2026,May,5,civilian_targeting,1,0
Turkey,2026,June,6,civilian_targeting,0,0
Turkey,2026,July,7,civilian_targeting,3,0
Turkey,2026,August,8,civilian_targeting,8,1
Turkey,2026,September,9,civilian_targeting,1,0
Turkey,2016,January,1,demonstrations,65,
Turkey,2016,February,2,demonstrations,110,
Turkey,2016,March,3,demonstrations,113,
Turkey,2016,April,4,demonstrations,91,
Turkey,2016,May,5,demonstrations,134,
Turkey,2016,June,6,demonstrations,39,
Turkey,2016,July,7,demonstrations,1368,
Turkey,2016,August,8,demonstrations,81,
Turkey,2016,September,9,demonstrations,6,
Turkey,2016,October,10,demonstrations,15,
Turkey,2016,November,11,demonstrations,66,
Turkey,2016,December,12,demonstrations,83,
Turkey,2017,January,1,demonstrations,18,
Turkey,2017,February,2,demonstrations,26,
Turkey,2017,March,3,demonstrations,38,
Turkey,2017,April,4,demonstrations,84,
Turkey,2017,May,5,demonstrations,56,
Turkey,2017,June,6,demonstrations,26,
Turkey,2017,July,7,demonstrations,37,
Turkey,2017,August,8,demonstrations,15,
Turkey,2017,September,9,demonstrations,40,
Turkey,2017,October,10,demonstrations,91,
Turkey,2017,November,11,demonstrations,90,
Turkey,2017,December,12,demonstrations,143,
Turkey,2018,January,1,demonstrations,124,
Turkey,2018,February,2,demonstrations,103,
Turkey,2018,March,3,demonstrations,151,
Turkey,2018,April,4,demonstrations,118,
Turkey,2018,May,5,demonstrations,183,
Turkey,2018,June,6,demonstrations,133,
Turkey,2018,July,7,demonstrations,152,
Turkey,2018,August,8,demonstrations,125,
Turkey,2018,September,9,demonstrations,178,
Turkey,2018,October,10,demonstrations,181,
Turkey,2018,November,11,demonstrations,225,
Turkey,2018,December,12,demonstrations,161,
Turkey,2019,January,1,demonstrations,157,
Turkey,2019,February,2,demonstrations,180,
Turkey,2019,March,3,demonstrations,276,
Turkey,2019,April,4,demonstrations,290,
Turkey,2019,May,5,demonstrations,355,
Turkey,2019,June,6,demonstrations,158,
Turkey,2019,July,7,demonstrations,218,
Turkey,2019,August,8,demonstrations,231,
Turkey,2019,September,9,demonstrations,417,
Turkey,2019,October,10,demonstrations,313,
Turkey,2019,November,11,demonstrations,207,
Turkey,2019,December,12,demonstrations,310,
Turkey,2020,January,1,demonstrations,213,
Turkey,2020,February,2,demonstrations,196,
Turkey,2020,March,3,demonstrations,194,
Turkey,2020,April,4,demonstrations,73,
Turkey,2020,May,5,demonstrations,153,
Turkey,2020,June,6,demonstrations,192,
Turkey,2020,July,7,demonstrations,233,
Turkey,2020,August,8,demonstrations,171,
Turkey,2020,September,9,demonstrations,226,
Turkey,2020,October,10,demonstrations,200,
Turkey,2020,November,11,demonstrations,164,
Turkey,2020,December,12,demonstrations,187,
Turkey,2021,January,1,demonstrations,238,
Turkey,2021,February,2,demonstrations,187,
Turkey,2021,March,3,demonstrations,277,
Turkey,2021,April,4,demonstrations,204,
Turkey,2021,May,5,demonstrations,247,
Turkey,2021,June,6,demonstrations,253,
Turkey,2021,July,7,demonstrations,273,
Turkey,2021,August,8,demonstrations,199,
Turkey,2021,September,9,demonstrations,200,
Turkey,2021,October,10,demonstrations,218,
Turkey,2021,November,11,demonstrations,369,
Turkey,2021,December,12,demonstrations,359,
Turkey,2022,January,1,demonstrations,325,
Turkey,2022,February,2,demonstrations,465,
Turkey,2022,March,3,demonstrations,437,
Turkey,2022,April,4,demonstrations,394,
Turkey,2022,May,5,demonstrations,344,
Turkey,2022,June,6,demonstrations,347,
Turkey,2022,July,7,demonstrations,323,
Turkey,2022,August,8,demonstrations,253,
Turkey,2022,September,9,demonstrations,332,
Turkey,2022,October,10,demonstrations,279,
Turkey,2022,November,11,demonstrations,260,
Turkey,2022,December,12,demonstrations,304,
Turkey,2023,January,1,demonstrations,308,
Turkey,2023,February,2,demonstrations,141,
Turkey,2023,March,3,demonstrations,331,
Turkey,2023,April,4,demonstrations,301,
Turkey,2023,May,5,demonstrations,232,
Turkey,2023,June,6,demonstrations,273,
Turkey,2023,July,7,demonstrations,374,
Turkey,2023,August,8,demonstrations,414,
Turkey,2023,September,9,demonstrations,370,
Turkey,2023,October,10,demonstrations,730,
Turkey,2023,November,11,demonstrations,532,
Turkey,2023,December,12,demonstrations,664,
Turkey,2024,January,1,demonstrations,377,
Turkey,2024,February,2,demonstrations,419,
Turkey,2024,March,3,demonstrations,436,
Turkey,2024,April,4,demonstrations,422,
Turkey,2024,May,5,demonstrations,937,
Turkey,2024,June,6,demonstrations,743,
Turkey,2024,July,7,demonstrations,506,
Turkey,2024,August,8,demonstrations,395,
Turkey,2024,September,9,demonstrations,372,
Turkey,2024,October,10,demonstrations,518,
Turkey,2024,November,11,demonstrations,375,
Turkey,2024,December,12,demonstrations,393,
